id;season;round;circuitId;country;constructorId;driverId;position;points;grid;status;differenceGridPosition
9193;2023;2;jeddah;Saudi Arabia;mclaren;piastri;15;0.0;8;Finished;-7
9194;2023;2;jeddah;Saudi Arabia;mercedes;hamilton;5;10.0;7;Finished;2
9195;2023;2;jeddah;Saudi Arabia;mercedes;russell;4;12.0;3;Finished;-1
9196;2023;2;jeddah;Saudi Arabia;red_bull;max_verstappen;2;19.0;15;Finished;13
9197;2023;2;jeddah;Saudi Arabia;red_bull;perez;1;25.0;1;Finished;0
9198;2023;2;jeddah;Saudi Arabia;williams;albon;19;0.0;17;Brakes;-2
9199;2023;2;jeddah;Saudi Arabia;williams;sargeant;16;0.0;20;Finished;4
9200;2023;3;albert_park;Australia;alfa;bottas;11;0.0;0;Finished;-11
9201;2023;3;albert_park;Australia;alfa;zhou;9;2.0;17;Finished;8
9202;2023;3;albert_park;Australia;alphatauri;de_vries;15;0.0;15;Collision;0
9203;2023;3;albert_park;Australia;alphatauri;tsunoda;10;1.0;12;Finished;2
9204;2023;3;albert_park;Australia;alpine;gasly;13;0.0;9;Collision;-4
9205;2023;3;albert_park;Australia;alpine;ocon;14;0.0;11;Collision;-3
9206;2023;3;albert_park;Australia;aston_martin;alonso;3;15.0;4;Finished;1
9207;2023;3;albert_park;Australia;aston_martin;stroll;4;12.0;6;Finished;2
9208;2023;3;albert_park;Australia;ferrari;leclerc;20;0.0;7;Collision;-13
9209;2023;3;albert_park;Australia;ferrari;sainz;12;0.0;5;Finished;-7
9210;2023;3;albert_park;Australia;haas;hulkenberg;7;6.0;10;Finished;3
9211;2023;3;albert_park;Australia;haas;kevin_magnussen;17;0.0;14;Accident;-3
9212;2023;3;albert_park;Australia;mclaren;norris;6;8.0;13;Finished;7
9213;2023;3;albert_park;Australia;mclaren;piastri;8;4.0;16;Finished;8
9214;2023;3;albert_park;Australia;mercedes;hamilton;2;18.0;3;Finished;1
9215;2023;3;albert_park;Australia;mercedes;russell;18;0.0;2;Engine;-16
9216;2023;3;albert_park;Australia;red_bull;max_verstappen;1;25.0;1;Finished;0
9217;2023;3;albert_park;Australia;red_bull;perez;5;11.0;0;Finished;-5
9218;2023;3;albert_park;Australia;williams;albon;19;0.0;8;Accident;-11
9219;2023;3;albert_park;Australia;williams;sargeant;16;0.0;18;Collision;2
9220;2023;4;baku;Azerbaijan;alfa;bottas;18;0.0;13;+1 Lap;-5
9221;2023;4;baku;Azerbaijan;alfa;zhou;19;0.0;15;Overheating;-4
9222;2023;4;baku;Azerbaijan;alphatauri;de_vries;20;0.0;18;Accident;-2
9223;2023;4;baku;Azerbaijan;alphatauri;tsunoda;10;1.0;8;Finished;-2
9224;2023;4;baku;Azerbaijan;alpine;gasly;14;0.0;17;Finished;3
9225;2023;4;baku;Azerbaijan;alpine;ocon;15;0.0;0;Finished;-15
9226;2023;4;baku;Azerbaijan;aston_martin;alonso;4;12.0;6;Finished;2
9227;2023;4;baku;Azerbaijan;aston_martin;stroll;7;6.0;9;Finished;2
9228;2023;4;baku;Azerbaijan;ferrari;leclerc;3;15.0;1;Finished;-2
9229;2023;4;baku;Azerbaijan;ferrari;sainz;5;10.0;4;Finished;-1
9230;2023;4;baku;Azerbaijan;haas;hulkenberg;17;0.0;0;+1 Lap;-17
9231;2023;4;baku;Azerbaijan;haas;kevin_magnussen;13;0.0;16;Finished;3
9232;2023;4;baku;Azerbaijan;mclaren;norris;9;2.0;7;Finished;-2
9233;2023;4;baku;Azerbaijan;mclaren;piastri;11;0.0;10;Finished;-1
9234;2023;4;baku;Azerbaijan;mercedes;hamilton;6;8.0;5;Finished;-1
9235;2023;4;baku;Azerbaijan;mercedes;russell;8;5.0;11;Finished;3
9236;2023;4;baku;Azerbaijan;red_bull;max_verstappen;2;18.0;2;Finished;0
9237;2023;4;baku;Azerbaijan;red_bull;perez;1;25.0;3;Finished;2
9238;2023;4;baku;Azerbaijan;williams;albon;12;0.0;12;Finished;0
9239;2023;4;baku;Azerbaijan;williams;sargeant;16;0.0;14;Finished;-2
9240;2023;5;miami;USA;alfa;bottas;13;0.0;10;Finished;-3
9241;2023;5;miami;USA;alfa;zhou;16;0.0;14;Finished;-2
9242;2023;5;miami;USA;alphatauri;de_vries;18;0.0;15;Finished;-3
9243;2023;5;miami;USA;alphatauri;tsunoda;11;0.0;17;Finished;6
9244;2023;5;miami;USA;alpine;gasly;8;4.0;5;Finished;-3
9245;2023;5;miami;USA;alpine;ocon;9;2.0;8;Finished;-1
9246;2023;5;miami;USA;aston_martin;alonso;3;15.0;2;Finished;-1
9247;2023;5;miami;USA;aston_martin;stroll;12;0.0;18;Finished;6
9248;2023;5;miami;USA;ferrari;leclerc;7;6.0;7;Finished;0
9249;2023;5;miami;USA;ferrari;sainz;5;10.0;3;Finished;-2
9250;2023;5;miami;USA;haas;hulkenberg;15;0.0;12;Finished;-3
9251;2023;5;miami;USA;haas;kevin_magnussen;10;1.0;4;Finished;-6
9252;2023;5;miami;USA;mclaren;norris;17;0.0;16;Finished;-1
9253;2023;5;miami;USA;mclaren;piastri;19;0.0;19;+1 Lap;0
9254;2023;5;miami;USA;mercedes;hamilton;6;8.0;13;Finished;7
9255;2023;5;miami;USA;mercedes;russell;4;12.0;6;Finished;2
9256;2023;5;miami;USA;red_bull;max_verstappen;1;26.0;9;Finished;8
9257;2023;5;miami;USA;red_bull;perez;2;18.0;1;Finished;-1
9258;2023;5;miami;USA;williams;albon;14;0.0;11;Finished;-3
9259;2023;5;miami;USA;williams;sargeant;20;0.0;20;+1 Lap;0
9260;2023;6;monaco;Monaco;alfa;bottas;11;0.0;15;+1 Lap;4
9261;2023;6;monaco;Monaco;alfa;zhou;13;0.0;19;+1 Lap;6
9262;2023;6;monaco;Monaco;alphatauri;de_vries;12;0.0;12;+1 Lap;0
9263;2023;6;monaco;Monaco;alphatauri;tsunoda;15;0.0;9;+2 Laps;-6
9264;2023;6;monaco;Monaco;alpine;gasly;7;6.0;7;Finished;0
9265;2023;6;monaco;Monaco;alpine;ocon;3;15.0;3;Finished;0
9266;2023;6;monaco;Monaco;aston_martin;alonso;2;18.0;2;Finished;0
9267;2023;6;monaco;Monaco;aston_martin;stroll;20;0.0;14;Accident;-6
9268;2023;6;monaco;Monaco;ferrari;leclerc;6;8.0;6;Finished;0
9269;2023;6;monaco;Monaco;ferrari;sainz;8;4.0;4;Finished;-4
9270;2023;6;monaco;Monaco;haas;hulkenberg;17;0.0;18;+2 Laps;1
9271;2023;6;monaco;Monaco;haas;kevin_magnussen;19;0.0;17;Collision damage;-2
9272;2023;6;monaco;Monaco;mclaren;norris;9;2.0;10;+1 Lap;1
9273;2023;6;monaco;Monaco;mclaren;piastri;10;1.0;11;+1 Lap;1
9274;2023;6;monaco;Monaco;mercedes;hamilton;4;13.0;5;Finished;1
9275;2023;6;monaco;Monaco;mercedes;russell;5;10.0;8;Finished;3
9276;2023;6;monaco;Monaco;red_bull;max_verstappen;1;25.0;1;Finished;0
9277;2023;6;monaco;Monaco;red_bull;perez;16;0.0;20;+2 Laps;4
9278;2023;6;monaco;Monaco;williams;albon;14;0.0;13;+1 Lap;-1
9279;2023;6;monaco;Monaco;williams;sargeant;18;0.0;16;+2 Laps;-2
9280;2023;7;catalunya;Spain;alfa;bottas;19;0.0;16;+1 Lap;-3
9281;2023;7;catalunya;Spain;alfa;zhou;9;2.0;13;Finished;4
9282;2023;7;catalunya;Spain;alphatauri;de_vries;14;0.0;14;+1 Lap;0
9283;2023;7;catalunya;Spain;alphatauri;tsunoda;12;0.0;15;Finished;3
9284;2023;7;catalunya;Spain;alpine;gasly;10;1.0;10;Finished;0
9285;2023;7;catalunya;Spain;alpine;ocon;8;4.0;6;Finished;-2
9286;2023;7;catalunya;Spain;aston_martin;alonso;7;6.0;8;Finished;1
9287;2023;7;catalunya;Spain;aston_martin;stroll;6;8.0;5;Finished;-1
9288;2023;7;catalunya;Spain;ferrari;leclerc;11;0.0;19;Finished;8
9289;2023;7;catalunya;Spain;ferrari;sainz;5;10.0;2;Finished;-3
9290;2023;7;catalunya;Spain;haas;hulkenberg;15;0.0;7;+1 Lap;-8
9291;2023;7;catalunya;Spain;haas;kevin_magnussen;18;0.0;17;+1 Lap;-1
9292;2023;7;catalunya;Spain;mclaren;norris;17;0.0;3;+1 Lap;-14
9293;2023;7;catalunya;Spain;mclaren;piastri;13;0.0;9;+1 Lap;-4
9294;2023;7;catalunya;Spain;mercedes;hamilton;2;18.0;4;Finished;2
9295;2023;7;catalunya;Spain;mercedes;russell;3;15.0;12;Finished;9
9296;2023;7;catalunya;Spain;red_bull;max_verstappen;1;26.0;1;Finished;0
9297;2023;7;catalunya;Spain;red_bull;perez;4;12.0;11;Finished;7
9298;2023;7;catalunya;Spain;williams;albon;16;0.0;18;+1 Lap;2
9299;2023;7;catalunya;Spain;williams;sargeant;20;0.0;20;+1 Lap;0
9300;2023;8;villeneuve;Canada;alfa;bottas;10;1.0;14;Finished;4
9301;2023;8;villeneuve;Canada;alfa;zhou;16;0.0;20;+1 Lap;4
9302;2023;8;villeneuve;Canada;alphatauri;de_vries;18;0.0;17;+1 Lap;-1
9303;2023;8;villeneuve;Canada;alphatauri;tsunoda;14;0.0;19;Finished;5
9304;2023;8;villeneuve;Canada;alpine;gasly;12;0.0;15;Finished;3
9305;2023;8;villeneuve;Canada;alpine;ocon;8;4.0;6;Finished;-2
9306;2023;8;villeneuve;Canada;aston_martin;alonso;2;18.0;2;Finished;0
9307;2023;8;villeneuve;Canada;aston_martin;stroll;9;2.0;16;Finished;7
9308;2023;8;villeneuve;Canada;ferrari;leclerc;4;12.0;10;Finished;6
9309;2023;8;villeneuve;Canada;ferrari;sainz;5;10.0;11;Finished;6
9310;2023;8;villeneuve;Canada;haas;hulkenberg;15;0.0;5;+1 Lap;-10
9311;2023;8;villeneuve;Canada;haas;kevin_magnussen;17;0.0;13;+1 Lap;-4
9312;2023;8;villeneuve;Canada;mclaren;norris;13;0.0;7;Finished;-6
9313;2023;8;villeneuve;Canada;mclaren;piastri;11;0.0;8;Finished;-3
9314;2023;8;villeneuve;Canada;mercedes;hamilton;3;15.0;3;Finished;0
9315;2023;8;villeneuve;Canada;mercedes;russell;19;0.0;4;Brakes;-15
9316;2023;8;villeneuve;Canada;red_bull;max_verstappen;1;25.0;1;Finished;0
9317;2023;8;villeneuve;Canada;red_bull;perez;6;9.0;12;Finished;6
9318;2023;8;villeneuve;Canada;williams;albon;7;6.0;9;Finished;2
9319;2023;8;villeneuve;Canada;williams;sargeant;20;0.0;18;Engine;-2
9320;2023;9;red_bull_ring;Austria;alfa;bottas;15;0.0;14;+1 Lap;-1
9321;2023;9;red_bull_ring;Austria;alfa;zhou;12;0.0;17;+1 Lap;5
9322;2023;9;red_bull_ring;Austria;alphatauri;de_vries;17;0.0;0;+1 Lap;-17
9323;2023;9;red_bull_ring;Austria;alphatauri;tsunoda;19;0.0;16;+1 Lap;-3
9324;2023;9;red_bull_ring;Austria;alpine;gasly;10;1.0;9;Finished;-1
9325;2023;9;red_bull_ring;Austria;alpine;ocon;14;0.0;12;+1 Lap;-2
9326;2023;9;red_bull_ring;Austria;aston_martin;alonso;5;10.0;7;Finished;2
9327;2023;9;red_bull_ring;Austria;aston_martin;stroll;9;2.0;6;Finished;-3
9328;2023;9;red_bull_ring;Austria;ferrari;leclerc;2;18.0;2;Finished;0
9329;2023;9;red_bull_ring;Austria;ferrari;sainz;6;8.0;3;Finished;-3
9330;2023;9;red_bull_ring;Austria;haas;hulkenberg;20;0.0;8;Power loss;-12
9331;2023;9;red_bull_ring;Austria;haas;kevin_magnussen;18;0.0;0;+1 Lap;-18
9332;2023;9;red_bull_ring;Austria;mclaren;norris;4;12.0;4;Finished;0
9333;2023;9;red_bull_ring;Austria;mclaren;piastri;16;0.0;13;+1 Lap;-3
9334;2023;9;red_bull_ring;Austria;mercedes;hamilton;8;4.0;5;Finished;-3
9335;2023;9;red_bull_ring;Austria;mercedes;russell;7;6.0;11;Finished;4
9336;2023;9;red_bull_ring;Austria;red_bull;max_verstappen;1;26.0;1;Finished;0
9337;2023;9;red_bull_ring;Austria;red_bull;perez;3;15.0;15;Finished;12
9338;2023;9;red_bull_ring;Austria;williams;albon;11;0.0;10;Finished;-1
9339;2023;9;red_bull_ring;Austria;williams;sargeant;13;0.0;18;+1 Lap;5
9340;2023;10;silverstone;UK;alfa;bottas;12;0.0;20;Finished;8
9341;2023;10;silverstone;UK;alfa;zhou;15;0.0;17;Finished;2
9342;2023;10;silverstone;UK;alphatauri;de_vries;17;0.0;18;Finished;1
9343;2023;10;silverstone;UK;alphatauri;tsunoda;16;0.0;16;Finished;0
9344;2023;10;silverstone;UK;alpine;gasly;18;0.0;10;Collision damage;-8
9345;2023;10;silverstone;UK;alpine;ocon;20;0.0;13;Oil leak;-7
9346;2023;10;silverstone;UK;aston_martin;alonso;7;6.0;9;Finished;2
9347;2023;10;silverstone;UK;aston_martin;stroll;14;0.0;12;Finished;-2
9348;2023;10;silverstone;UK;ferrari;leclerc;9;2.0;4;Finished;-5
9349;2023;10;silverstone;UK;ferrari;sainz;10;1.0;5;Finished;-5
9350;2023;10;silverstone;UK;haas;hulkenberg;13;0.0;11;Finished;-2
9351;2023;10;silverstone;UK;haas;kevin_magnussen;19;0.0;19;Engine;0
9352;2023;10;silverstone;UK;mclaren;norris;2;18.0;2;Finished;0
9353;2023;10;silverstone;UK;mclaren;piastri;4;12.0;3;Finished;-1
9354;2023;10;silverstone;UK;mercedes;hamilton;3;15.0;7;Finished;4
9355;2023;10;silverstone;UK;mercedes;russell;5;10.0;6;Finished;1
9356;2023;10;silverstone;UK;red_bull;max_verstappen;1;26.0;1;Finished;0
9357;2023;10;silverstone;UK;red_bull;perez;6;8.0;15;Finished;9
9358;2023;10;silverstone;UK;williams;albon;8;4.0;8;Finished;0
9359;2023;10;silverstone;UK;williams;sargeant;11;0.0;14;Finished;3
9360;2023;11;hungaroring;Hungary;alfa;bottas;12;0.0;7;+1 Lap;-5
9361;2023;11;hungaroring;Hungary;alfa;zhou;16;0.0;5;+1 Lap;-11
9362;2023;11;hungaroring;Hungary;alphatauri;ricciardo;13;0.0;13;+1 Lap;0
9363;2023;11;hungaroring;Hungary;alphatauri;tsunoda;15;0.0;17;+1 Lap;2
9364;2023;11;hungaroring;Hungary;alpine;gasly;20;0.0;15;Collision damage;-5
9365;2023;11;hungaroring;Hungary;alpine;ocon;19;0.0;12;Collision damage;-7
9366;2023;11;hungaroring;Hungary;aston_martin;alonso;9;2.0;8;Finished;-1
9367;2023;11;hungaroring;Hungary;aston_martin;stroll;10;1.0;14;+1 Lap;4
9368;2023;11;hungaroring;Hungary;ferrari;leclerc;7;6.0;6;Finished;-1
9369;2023;11;hungaroring;Hungary;ferrari;sainz;8;4.0;11;Finished;3
9370;2023;11;hungaroring;Hungary;haas;hulkenberg;14;0.0;10;+1 Lap;-4
9371;2023;11;hungaroring;Hungary;haas;kevin_magnussen;17;0.0;19;+1 Lap;2
9372;2023;11;hungaroring;Hungary;mclaren;norris;2;18.0;3;Finished;1
9373;2023;11;hungaroring;Hungary;mclaren;piastri;5;10.0;4;Finished;-1
9374;2023;11;hungaroring;Hungary;mercedes;hamilton;4;12.0;1;Finished;-3
9375;2023;11;hungaroring;Hungary;mercedes;russell;6;8.0;18;Finished;12
9376;2023;11;hungaroring;Hungary;red_bull;max_verstappen;1;26.0;2;Finished;1
9377;2023;11;hungaroring;Hungary;red_bull;perez;3;15.0;9;Finished;6
9378;2023;11;hungaroring;Hungary;williams;albon;11;0.0;16;+1 Lap;5
9379;2023;11;hungaroring;Hungary;williams;sargeant;18;0.0;20;Retired;2
9380;2023;12;spa;Belgium;alfa;bottas;12;0.0;13;Finished;1
9381;2023;12;spa;Belgium;alfa;zhou;13;0.0;17;Finished;4
9382;2023;12;spa;Belgium;alphatauri;ricciardo;16;0.0;19;Finished;3
9383;2023;12;spa;Belgium;alphatauri;tsunoda;10;1.0;11;Finished;1
9384;2023;12;spa;Belgium;alpine;gasly;11;0.0;12;Finished;1
9385;2023;12;spa;Belgium;alpine;ocon;8;4.0;14;Finished;6
9386;2023;12;spa;Belgium;aston_martin;alonso;5;10.0;9;Finished;4
9387;2023;12;spa;Belgium;aston_martin;stroll;9;2.0;10;Finished;1
9388;2023;12;spa;Belgium;ferrari;leclerc;3;15.0;1;Finished;-2
9389;2023;12;spa;Belgium;ferrari;sainz;19;0.0;4;Collision damage;-15
9390;2023;12;spa;Belgium;haas;hulkenberg;18;0.0;0;Finished;-18
9391;2023;12;spa;Belgium;haas;kevin_magnussen;15;0.0;16;Finished;1
9392;2023;12;spa;Belgium;mclaren;norris;7;6.0;7;Finished;0
9393;2023;12;spa;Belgium;mclaren;piastri;20;0.0;5;Collision damage;-15
9394;2023;12;spa;Belgium;mercedes;hamilton;4;13.0;3;Finished;-1
9395;2023;12;spa;Belgium;mercedes;russell;6;8.0;8;Finished;2
9396;2023;12;spa;Belgium;red_bull;max_verstappen;1;25.0;6;Finished;5
9397;2023;12;spa;Belgium;red_bull;perez;2;18.0;2;Finished;0
9398;2023;12;spa;Belgium;williams;albon;14;0.0;15;Finished;1
9399;2023;12;spa;Belgium;williams;sargeant;17;0.0;18;Finished;1
9400;2023;13;zandvoort;Netherlands;alfa;bottas;14;0.0;18;Finished;4
9401;2023;13;zandvoort;Netherlands;alfa;zhou;18;0.0;15;Accident;-3
9402;2023;13;zandvoort;Netherlands;alphatauri;lawson;13;0.0;19;Finished;6
9403;2023;13;zandvoort;Netherlands;alphatauri;tsunoda;15;0.0;17;Finished;2
9404;2023;13;zandvoort;Netherlands;alpine;gasly;3;15.0;12;Finished;9
9405;2023;13;zandvoort;Netherlands;alpine;ocon;10;1.0;16;Finished;6
9406;2023;13;zandvoort;Netherlands;aston_martin;alonso;2;19.0;5;Finished;3
9407;2023;13;zandvoort;Netherlands;aston_martin;stroll;11;0.0;11;Finished;0
9408;2023;13;zandvoort;Netherlands;ferrari;leclerc;19;0.0;9;Undertray;-10
9409;2023;13;zandvoort;Netherlands;ferrari;sainz;5;10.0;6;Finished;1
9410;2023;13;zandvoort;Netherlands;haas;hulkenberg;12;0.0;14;Finished;2
9411;2023;13;zandvoort;Netherlands;haas;kevin_magnussen;16;0.0;0;Finished;-16
9412;2023;13;zandvoort;Netherlands;mclaren;norris;7;6.0;2;Finished;-5
9413;2023;13;zandvoort;Netherlands;mclaren;piastri;9;2.0;8;Finished;-1
9414;2023;13;zandvoort;Netherlands;mercedes;hamilton;6;8.0;13;Finished;7
9415;2023;13;zandvoort;Netherlands;mercedes;russell;17;0.0;3;Finished;-14
9416;2023;13;zandvoort;Netherlands;red_bull;max_verstappen;1;25.0;1;Finished;0
9417;2023;13;zandvoort;Netherlands;red_bull;perez;4;12.0;7;Finished;3
9418;2023;13;zandvoort;Netherlands;williams;albon;8;4.0;4;Finished;-4
9419;2023;13;zandvoort;Netherlands;williams;sargeant;20;0.0;10;Accident;-10
9420;2023;14;monza;Italy;alfa;bottas;10;1.0;14;Finished;4
9421;2023;14;monza;Italy;alfa;zhou;14;0.0;16;Finished;2
9422;2023;14;monza;Italy;alphatauri;lawson;11;0.0;12;Finished;1
9423;2023;14;monza;Italy;alphatauri;tsunoda;20;0.0;11;Engine;-9
9424;2023;14;monza;Italy;alpine;gasly;15;0.0;17;Finished;2
9425;2023;14;monza;Italy;alpine;ocon;19;0.0;18;Steering;-1
9426;2023;14;monza;Italy;aston_martin;alonso;9;2.0;10;Finished;1
9427;2023;14;monza;Italy;aston_martin;stroll;16;0.0;20;Finished;4
9428;2023;14;monza;Italy;ferrari;leclerc;4;12.0;3;Finished;-1
9429;2023;14;monza;Italy;ferrari;sainz;3;15.0;1;Finished;-2
9430;2023;14;monza;Italy;haas;hulkenberg;17;0.0;13;+1 Lap;-4
9431;2023;14;monza;Italy;haas;kevin_magnussen;18;0.0;19;+1 Lap;1
9432;2023;14;monza;Italy;mclaren;norris;8;4.0;9;Finished;1
9433;2023;14;monza;Italy;mclaren;piastri;12;0.0;7;Finished;-5
9434;2023;14;monza;Italy;mercedes;hamilton;6;8.0;8;Finished;2
9435;2023;14;monza;Italy;mercedes;russell;5;10.0;4;Finished;-1
9436;2023;14;monza;Italy;red_bull;max_verstappen;1;25.0;2;Finished;1
9437;2023;14;monza;Italy;red_bull;perez;2;18.0;5;Finished;3
9438;2023;14;monza;Italy;williams;albon;7;6.0;6;Finished;-1
9439;2023;14;monza;Italy;williams;sargeant;13;0.0;15;Finished;2
9440;2023;15;marina_bay;Singapore;alfa;bottas;17;0.0;16;Technical;-1
9441;2023;15;marina_bay;Singapore;alfa;zhou;12;0.0;0;Finished;-12
9442;2023;15;marina_bay;Singapore;alphatauri;lawson;9;2.0;10;Finished;1
9443;2023;15;marina_bay;Singapore;alphatauri;tsunoda;19;0.0;15;Collision;-4
9444;2023;15;marina_bay;Singapore;alpine;gasly;6;8.0;12;Finished;6
9445;2023;15;marina_bay;Singapore;alpine;ocon;18;0.0;8;Gearbox;-10
9446;2023;15;marina_bay;Singapore;aston_martin;alonso;15;0.0;7;Finished;-8
9447;2023;15;marina_bay;Singapore;aston_martin;stroll;20;0.0;0;Withdrew;-20
9448;2023;15;marina_bay;Singapore;ferrari;leclerc;4;12.0;3;Finished;-1
9449;2023;15;marina_bay;Singapore;ferrari;sainz;1;25.0;1;Finished;0
9450;2023;15;marina_bay;Singapore;haas;hulkenberg;13;0.0;9;Finished;-4
9451;2023;15;marina_bay;Singapore;haas;kevin_magnussen;10;1.0;6;Finished;-4
9452;2023;15;marina_bay;Singapore;mclaren;norris;2;18.0;4;Finished;2
9453;2023;15;marina_bay;Singapore;mclaren;piastri;7;6.0;17;Finished;10
9454;2023;15;marina_bay;Singapore;mercedes;hamilton;3;16.0;5;Finished;2
9455;2023;15;marina_bay;Singapore;mercedes;russell;16;0.0;2;Accident;-14
9456;2023;15;marina_bay;Singapore;red_bull;max_verstappen;5;10.0;11;Finished;6
9457;2023;15;marina_bay;Singapore;red_bull;perez;8;4.0;13;Finished;5
9458;2023;15;marina_bay;Singapore;williams;albon;11;0.0;14;Finished;3
9459;2023;15;marina_bay;Singapore;williams;sargeant;14;0.0;18;Finished;4
9460;2023;16;suzuka;Japan;alfa;bottas;20;0.0;16;Collision damage;-4
9461;2023;16;suzuka;Japan;alfa;zhou;13;0.0;19;+1 Lap;6
9462;2023;16;suzuka;Japan;alphatauri;lawson;11;0.0;11;+1 Lap;0
9463;2023;16;suzuka;Japan;alphatauri;tsunoda;12;0.0;9;+1 Lap;-3
9464;2023;16;suzuka;Japan;alpine;gasly;10;1.0;12;Finished;2
9465;2023;16;suzuka;Japan;alpine;ocon;9;2.0;14;Finished;5
9466;2023;16;suzuka;Japan;aston_martin;alonso;8;4.0;10;Finished;2
9467;2023;16;suzuka;Japan;aston_martin;stroll;18;0.0;17;Rear wing;-1
9468;2023;16;suzuka;Japan;ferrari;leclerc;4;12.0;4;Finished;0
9469;2023;16;suzuka;Japan;ferrari;sainz;6;8.0;6;Finished;0
9470;2023;16;suzuka;Japan;haas;hulkenberg;14;0.0;18;+1 Lap;4
9471;2023;16;suzuka;Japan;haas;kevin_magnussen;15;0.0;15;+1 Lap;0
9472;2023;16;suzuka;Japan;mclaren;norris;2;18.0;3;Finished;1
9473;2023;16;suzuka;Japan;mclaren;piastri;3;15.0;2;Finished;-1
9474;2023;16;suzuka;Japan;mercedes;hamilton;5;10.0;7;Finished;2
9475;2023;16;suzuka;Japan;mercedes;russell;7;6.0;8;Finished;1
9476;2023;16;suzuka;Japan;red_bull;max_verstappen;1;26.0;1;Finished;0
9477;2023;16;suzuka;Japan;red_bull;perez;19;0.0;5;Collision damage;-14
9478;2023;16;suzuka;Japan;williams;albon;16;0.0;13;Collision damage;-3
9479;2023;16;suzuka;Japan;williams;sargeant;17;0.0;0;Collision damage;-17
9480;2023;17;losail;Qatar;alfa;bottas;8;4.0;9;Finished;1
9481;2023;17;losail;Qatar;alfa;zhou;9;2.0;19;Finished;10
9482;2023;17;losail;Qatar;alphatauri;lawson;17;0.0;17;+1 Lap;0
9483;2023;17;losail;Qatar;alphatauri;tsunoda;15;0.0;11;+1 Lap;-4
9484;2023;17;losail;Qatar;alpine;gasly;12;0.0;7;Finished;-5
9485;2023;17;losail;Qatar;alpine;ocon;7;6.0;8;Finished;1
9486;2023;17;losail;Qatar;aston_martin;alonso;6;8.0;4;Finished;-2
9487;2023;17;losail;Qatar;aston_martin;stroll;11;0.0;16;Finished;5
9488;2023;17;losail;Qatar;ferrari;leclerc;5;10.0;5;Finished;0
9489;2023;17;losail;Qatar;ferrari;sainz;20;0.0;12;Fuel leak;-8
9490;2023;17;losail;Qatar;haas;hulkenberg;16;0.0;14;+1 Lap;-2
9491;2023;17;losail;Qatar;haas;kevin_magnussen;14;0.0;18;+1 Lap;4
9492;2023;17;losail;Qatar;mclaren;norris;3;15.0;10;Finished;7
9493;2023;17;losail;Qatar;mclaren;piastri;2;18.0;6;Finished;4
9494;2023;17;losail;Qatar;mercedes;hamilton;19;0.0;3;Collision;-16
9495;2023;17;losail;Qatar;mercedes;russell;4;12.0;2;Finished;-2
9496;2023;17;losail;Qatar;red_bull;max_verstappen;1;26.0;1;Finished;0
9497;2023;17;losail;Qatar;red_bull;perez;10;1.0;0;Finished;-10
9498;2023;17;losail;Qatar;williams;albon;13;0.0;13;Finished;0
9499;2023;17;losail;Qatar;williams;sargeant;18;0.0;15;Illness;-3
9500;2023;18;americas;USA;alfa;bottas;12;0.0;13;Finished;1
9501;2023;18;americas;USA;alfa;zhou;13;0.0;12;+1 Lap;-1
9502;2023;18;americas;USA;alphatauri;ricciardo;15;0.0;14;+1 Lap;-1
9503;2023;18;americas;USA;alphatauri;tsunoda;8;5.0;11;Finished;3
9504;2023;18;americas;USA;alpine;gasly;6;8.0;7;Finished;1
9505;2023;18;americas;USA;alpine;ocon;18;0.0;8;Collision damage;-10
9506;2023;18;americas;USA;aston_martin;alonso;16;0.0;0;Undertray;-16
9507;2023;18;americas;USA;aston_martin;stroll;7;6.0;0;Finished;-7
9508;2023;18;americas;USA;ferrari;leclerc;20;0.0;1;Disqualified;-19
9509;2023;18;americas;USA;ferrari;sainz;3;15.0;4;Finished;1
9510;2023;18;americas;USA;haas;hulkenberg;11;0.0;0;Finished;-11
9511;2023;18;americas;USA;haas;kevin_magnussen;14;0.0;0;+1 Lap;-14
9512;2023;18;americas;USA;mclaren;norris;2;18.0;2;Finished;0
9513;2023;18;americas;USA;mclaren;piastri;17;0.0;10;Radiator;-7
9514;2023;18;americas;USA;mercedes;hamilton;19;0.0;3;Disqualified;-16
9515;2023;18;americas;USA;mercedes;russell;5;10.0;5;Finished;0
9516;2023;18;americas;USA;red_bull;max_verstappen;1;25.0;6;Finished;5
9517;2023;18;americas;USA;red_bull;perez;4;12.0;9;Finished;5
9518;2023;18;americas;USA;williams;albon;9;2.0;15;Finished;6
9519;2023;18;americas;USA;williams;sargeant;10;1.0;16;Finished;6
9520;2023;19;rodriguez;Mexico;alfa;bottas;15;0.0;9;Finished;-6
9521;2023;19;rodriguez;Mexico;alfa;zhou;14;0.0;10;Finished;-4
9522;2023;19;rodriguez;Mexico;alphatauri;ricciardo;7;6.0;4;Finished;-3
9523;2023;19;rodriguez;Mexico;alphatauri;tsunoda;12;0.0;18;Finished;6
9524;2023;19;rodriguez;Mexico;alpine;gasly;11;0.0;11;Finished;0
9525;2023;19;rodriguez;Mexico;alpine;ocon;10;1.0;15;Finished;5
9526;2023;19;rodriguez;Mexico;aston_martin;alonso;18;0.0;13;Withdrew;-5
9527;2023;19;rodriguez;Mexico;aston_martin;stroll;17;0.0;0;Collision damage;-17
